ram_gb,ssd,hdd,graphic_card_gb,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews,processor_brand_AMD,processor_brand_Intel,processor_brand_M1,ram_type_DDR3,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR3,ram_type_LPDDR4,ram_type_LPDDR4X,processor_gnrtn_10th,processor_gnrtn_11th,processor_gnrtn_12th,processor_gnrtn_4th,processor_gnrtn_7th,processor_gnrtn_8th,processor_gnrtn_9th,processor_gnrtn_Not Available,high_price
8,512,0,4,0,0,72990,4.0,74,10,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,4,0,0,76990,4.0,75,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,6,0,1,89990,4.0,124,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,59990,4.0,1597,228,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,4,0,1,65990,4.0,3850,378,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,1,0,71990,4.0,7,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,71890,4.0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,0,0,0,64990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,65990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,55999,4.0,5,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,4,0,0,73490,4.0,213,45,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,0,0,1,74490,4.0,10,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,58340,4.0,69,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,55999,4.0,6,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,67990,4.0,93,9,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,0,0,0,59990,4.0,11,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,6,0,1,82990,4.0,262,31,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,0,1,64190,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,70090,4.0,5,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,0,0,49990,4.0,45,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,55490,3.0,8,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,0,97990,5.0,3,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,4,0,1,54990,4.0,1681,227,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
8,512,0,0,0,1,59990,4.0,37,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,53990,4.0,61,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,1,66999,4.0,17,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,60990,4.0,17,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,47990,4.0,1625,152,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,59999,4.0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,4,0,0,79990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,4,0,0,63990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,63990,4.0,17,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,59990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,55990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,59990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,63990,4.0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,2,0,1,69490,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,0,1,1,89390,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,74990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,64990,4.0,48,12,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,4,0,1,66490,4.0,282,36,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
16,512,0,2,0,1,89702,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,2,0,1,70990,4.0,67,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
16,512,0,0,1,1,58990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,2,0,1,57500,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,2,1,1,79990,4.0,23,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,56541,4.0,677,87,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
16,512,0,0,0,0,59990,3.0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,1,64990,4.0,46,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,61290,3.0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,54990,4.0,9,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,59990,4.0,26,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,6,0,0,84990,5.0,5,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,72500,4.0,40,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,59990,3.0,44,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,87990,4.0,28,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,57990,4.0,1541,123,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,69490,4.0,72,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,68990,4.0,44,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,77990,4.0,17,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,105990,4.0,59,11,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,79990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,55490,4.0,337,27,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,69990,4.0,10,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,84990,4.0,10,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,59990,3.0,31,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,111890,3.0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8,512,0,2,0,0,65990,4.0,10,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,72990,4.0,76,14,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,71090,4.0,44,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,74990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,79990,4.0,11,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,0,0,55490,4.0,138,16,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,2,0,1,66490,4.0,199,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,53400,4.0,46,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,74500,4.0,45,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,114990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,2,0,0,61990,4.0,35,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,159990,4.0,32,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8,512,0,0,0,0,172090,4.0,108,13,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,4,0,0,74990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,56490,4.0,814,112,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,147000,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,0,1,55990,4.0,75,9,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,4,0,1,77990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,1,106490,4.0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,70990,4.0,11,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,64990,4.0,125,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,57990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,4,0,0,64990,4.0,4,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,54990,4.0,714,147,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,1,0,111999,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,2,0,1,70798,4.0,21,3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8,512,0,4,0,0,59990,3.0,9,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
8,512,0,4,0,0,99500,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,0,0,1,55990,4.0,30,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,72990,4.0,44,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
8,512,0,0,0,0,64990,3.0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
8,512,0,0,0,0,57990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,2,1,1,76990,4.0,14,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,62998,4.0,739,71,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,77990,4.0,31,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,114990,4.0,145,19,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,65990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,88990,3.0,19,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,113590,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,1,1,73990,4.0,32,6,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,61000,4.0,1124,100,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,0,99990,4.0,35,6,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,67990,4.0,9,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,70799,4.0,98,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,65990,4.0,31,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,53690,4.0,19,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,512,0,0,0,0,55990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,53190,4.0,11,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,2,0,1,58999,4.0,45,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,2,0,0,71990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,82000,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,84990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,2,0,0,89998,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,99990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,84990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,69899,4.0,474,37,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,4,0,0,79990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,4,0,0,76300,4.0,6,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,0,1,55999,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,72900,3.0,24,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,73990,4.0,195,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,84990,3.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
8,512,0,2,0,0,73519,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,126000,5.0,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,6,0,0,88990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,114999,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,1,1,82990,4.0,21,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,109999,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,82990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,1,1,79990,4.0,5,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,114990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,129999,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,6,0,0,149990,4.0,10,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,2,0,0,71290,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,79500,4.0,10,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,82990,3.0,15,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,70980,4.0,138,23,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,0,99990,3.0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,94000,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,1,0,82990,4.0,16,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,79990,4.0,11,4,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,85990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,2,0,0,86990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,105990,5.0,4,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
8,512,0,0,0,0,84990,3.0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,59999,4.0,22,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,512,0,0,0,1,91999,4.0,16,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,1,1,78900,3.0,16,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,132790,3.0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
8,512,0,4,0,0,60990,3.0,14,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,65556,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
16,512,0,0,0,0,70190,3.0,6,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,1,0,79590,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,65556,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
8,512,0,4,0,0,76990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,65556,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
8,512,0,0,0,0,44990,3.0,17,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,512,0,0,1,1,84990,3.0,17,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,2,1,1,86999,4.0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
16,512,0,2,0,0,78000,4.0,512,85,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,73063,3.0,17,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,0,0,0,73063,3.0,17,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
16,512,0,4,0,1,100990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,1,74990,3.0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,512,0,4,0,0,75990,4.0,1365,137,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,0,2,0,1,84086,3.0,8,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,1024,0,4,0,0,75990,4.0,368,48,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,1024,0,4,0,1,77990,4.0,202,26,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,1024,0,4,0,0,77990,4.0,187,26,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
16,1024,0,0,0,0,179990,4.0,31,3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
16,1024,0,0,0,0,179990,4.0,91,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8,1024,0,4,0,0,82990,4.0,844,118,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,1024,0,4,0,0,87990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,1024,0,4,0,0,84500,4.0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,1024,0,0,0,0,74190,4.0,21,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
8,1024,0,0,0,1,64990,3.0,4,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,512,0,1,0,155411,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,512,512,0,1,0,125394,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,0,1024,0,0,0,49990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,46990,3.0,253,28,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,1,48990,3.0,470,46,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,2,0,1,59999,4.0,118,28,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,0,1024,0,0,0,46990,4.0,1444,179,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,4,0,0,52990,4.0,1114,137,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,2,0,0,57999,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
8,0,1024,0,0,0,52490,3.0,78,17,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
8,0,1024,4,0,0,56990,4.0,21,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,0,1024,2,0,0,61990,4.0,73,21,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,0,1024,0,0,0,58090,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,56990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,61597,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,0,1024,0,0,0,81990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,0,1024,0,0,0,61249,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,58990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,2,0,0,83990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
8,0,512,6,0,0,291190,4.0,7,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,6,0,0,145990,4.0,715,106,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,8,0,0,179990,4.0,24,5,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,1024,2,0,1,64990,4.0,23,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,0,1024,0,0,0,46790,4.0,3062,325,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
4,0,1024,0,0,0,44599,4.0,122,12,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
8,0,1024,2,0,0,72964,4.0,18,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,0,1024,0,0,1,48790,3.0,11,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,2,0,0,56491,3.0,30,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,1024,0,0,1,50990,4.0,1188,127,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,4,0,0,55990,4.0,23,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,1024,0,0,0,57990,4.0,32,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,52990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,57990,4.0,47,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,56990,4.0,27,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,55490,3.0,8,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,2,0,0,62490,3.0,157,20,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,256,1024,0,0,0,64990,4.0,10,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,2,0,1,59990,4.0,52,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,2,0,1,60190,4.0,33,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,4,0,0,54490,4.0,343,47,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
8,256,1024,4,0,1,60990,4.0,131,17,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
4,256,1024,0,0,1,55790,4.0,41,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,256,1024,0,0,1,64990,4.0,328,51,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,256,1024,0,0,0,58990,4.0,6,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,1,54990,3.0,353,28,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,4,0,1,71990,4.0,127,20,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,256,1024,2,0,0,69900,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,256,1024,2,0,1,65990,4.0,241,19,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
